	blink_rate	acc	stable	humidity	temperature	yawn	disorder	sec	score
19	21.4142997843211	2.740757938871341	2.45827840139144	79.78928218827852	17.31786209966677	0.0	1	19	1
20	19.539862023341865	2.018224988825472	1.5465026345834199	79.30102972192988	17.62924996233244	0.0	1	20	1
21	19.231846816290943	1.9264963353842177	1.4538497285941223	79.29765217735046	18.09182230402994	0.0	1	21	1
22	17.770344832723307	1.684342172471371	2.4217320622576133	79.67499133837056	17.617154411943947	0.0	1	22	1
23	21.18929875978728	2.0255055157721733	3.4040382049330393	79.17052181117003	18.15520014439445	0.0	1	23	1
24	20.852817374055192	2.7944338384651015	1.7460936669756042	78.12468670296269	18.529068033092774	0.29361645597473696	1	24	1
25	18.454497794494582	2.269373645721699	2.6052673545263065	79.00228658981845	18.069093871053003	0.2879615209402567	1	25	1
26	18.652762605694363	0.3417835984920874	2.3838543969778665	80.40501016632857	17.755382147754702	0.1606420412822372	1	26	1
27	18.343623272049495	1.4507545286973362	2.7516545391539107	79.37244300588905	17.232969055568027	0.0	1	27	1
28	18.816551800818075	3.8107740137306316	3.612264901879882	78.08986742815978	16.713267375974787	0.1325305522192512	1	28	1
29	18.882361438636295	2.0061336535206293	1.5988795470188706	80.25916024524727	17.615144359246806	0.0	1	29	1
30	19.107466881929266	3.4549032655251684	3.4100159833225696	80.9971985545918	18.25702669193024	0.0	1	30	1
31	19.03768185230259	1.3648183581161304	0.8391279799957494	78.65551053776096	18.273402226884148	0.0	1	31	1
32	15.162780260902563	0.7066624786299305	1.5083769348301592	79.72346124466569	17.96253264541838	0.0	1	32	1
33	20.19034756167934	3.3126004055620184	2.1367051624672437	77.303275392439	17.78686015836641	0.0	1	33	1
34	17.165843522567087	0.2699697987563403	1.9659036196894353	77.76054368009893	17.92175359514986	0.0	1	34	1
35	19.998932949176105	1.1261426922087838	0.9761913756480414	78.6137234013159	17.655370417436036	0.0	1	35	1
36	14.97591494920659	0.006880590541678888	2.046605348008994	78.4219498231917	18.538933234120684	0.4829637510273253	1	36	1
37	20.817749470230364	1.762996016906341	2.0039209957276163	80.82275495755239	18.353456503560917	0.05814446070647308	1	37	1
38	19.82049382197142	4.986311145759707	3.1290882413045487	78.30811113945619	18.52269160524225	0.0	1	38	1
39	20.59024817236359	5.147782720057712	0.8582270765389006	80.43768036449514	17.92600879232345	0.0	1	39	1
40	22.378653888034883	2.0630951918197775	2.3125494060848406	79.6735030226772	17.586897111179105	0.46473850481009304	1	40	1
41	20.934747968107935	4.0846788851930835	1.4009206631109357	79.17835567598291	17.941394360381555	0.0	1	41	1
42	19.590179604293184	2.105356183601872	2.671051142568184	79.9752674817542	18.338362201585326	1.1756062613823404	1	42	1
43	21.713616165534624	2.713194284796755	3.1231786509652144	79.75491005138801	18.263954805425723	0.0	1	43	1
44	17.737890088192078	3.400394667487369	1.6859714056992137	79.75975291090096	18.064028052829148	0.5596504874074947	1	44	1
45	22.766055473523625	2.3577640068011183	2.1843820014707687	79.02334600289817	18.092701699655716	0.12468649872806821	1	45	1
46	18.315903828042767	5.704308434009441	1.3182258258138049	78.96552287864021	18.963186711417542	0.6647753933878232	1	46	1
47	20.781992050765318	1.4419779126397223	0.0	79.32460609212222	17.824141475554857	0.4616697356667356	1	47	1
48	15.004521650579006	2.4838475730878224	1.9219000845869896	81.61177023506238	17.15458747722546	0.40956702952530816	1	48	1
49	14.513143699833243	5.980219784619342	2.0987240215356677	78.9302364128714	17.434342065515544	0.0	1	49	1
50	17.472766289523047	0.6912161238623269	1.891128967433104	81.33091156770787	17.66417784212599	0.07117845030658615	1	50	1
51	18.373341001829253	1.9963247688434465	0.5957302656538872	79.9288263850345	17.77411004600807	0.14651132149200452	1	51	1
52	18.929342014993814	2.8739678123622223	2.6284483702958874	77.15560162321124	17.969733739452323	0.04746048113412077	1	52	1
53	19.260655277997348	2.9525792680977334	1.0410807928432781	80.9471980454036	18.685340093387616	0.0	1	53	1
54	15.73526832249132	3.2161066020871214	1.0608983893035093	77.7601395402628	18.48920081959572	0.7701665698532756	1	54	1
55	20.745908670842176	0.0	1.502545503946381	77.62968892889658	17.886187952414094	0.018722774783564967	1	55	1
56	21.73983442355035	0.0	3.04155975442714	79.88501962686105	17.583723341644767	0.13565937100520561	1	56	1
57	16.912036729302706	1.903821037389929	3.6394971451673994	78.53160946076063	17.721429375195687	0.0	1	57	1
58	16.930009365372932	0.0	3.501862612531329	78.84667762417267	18.046750918980976	0.0	1	58	1
59	19.16770927126105	2.2510055350056644	2.913810462808585	77.65972000908538	17.335456775385275	0.0	1	59	1
60	16.960504441228963	3.024389205645312	0.33328908479511155	78.24865835853835	17.989001576197992	0.0	1	60	1
61	21.020307130967282	3.001138537529089	4.2394723544508315	79.17166619395525	18.429783800246334	0.0	1	61	1
62	23.343191333669534	0.0	1.853562293225712	79.09670609083867	18.434274979543215	0.0	1	62	1
63	19.17320740630717	1.844956114662289	2.2797618974971274	77.15238882419636	18.303111825239284	0.2556038765721444	1	63	1
64	17.873968855714644	2.740967024596242	3.4312077599400963	79.45233979770937	17.808512810618605	0.0	1	64	1
65	18.238938662172096	2.7093775036384136	1.626179630720483	78.02300791428337	18.558914101350812	0.0	1	65	1
66	17.727702579980807	2.627115300156676	0.09437762445827258	77.92928715322975	17.789816383182604	0.0	1	66	1
67	19.672151947566903	1.5498230067182486	3.9487433338121303	79.09202385361544	18.098698820552826	0.0	1	67	1
68	18.144693867023154	3.0551627709304223	2.1183759572159966	77.45944903147242	18.634559491181506	0.0	1	68	1
69	19.2927210422903	3.5731912348032178	3.0470897880759744	80.15031724999832	18.312815037543295	0.6424987749790692	1	69	1
70	19.140711681536377	0.6847946614109137	2.6078190878679037	77.25603762731387	17.266300513282896	0.6583490263070854	1	70	1
71	18.38162090780757	5.015912450287841	1.222064099261464	78.1317296488622	19.053244813619674	0.21205911107514294	1	71	1
72	22.73614832751614	0.17440113218552789	3.347689470416527	77.44546412700245	17.54364518946236	0.0	1	72	1
73	17.87747758148655	2.6249427482323062	0.0	78.2498093670465	18.32540088841616	0.0	1	73	1
74	15.215932522301555	3.7965609607537547	0.5152474670878637	80.57678443815499	17.593036646605597	0.0	1	74	1
75	24.180644939843518	0.8992947483611884	2.0813555889771784	79.1846061781205	17.168681924240463	0.1405657619459596	1	75	1
76	19.42245071108471	6.163046268927236	3.0581316426228655	78.78294557960005	16.688334106370583	0.6136765671255654	1	76	1
77	21.14272726963411	4.578765314262086	1.4774650288495779	79.28338464319171	18.93921571219923	0.7537247800633434	1	77	1
78	19.34657205006546	3.525051278319347	1.6004938626944987	78.07322141993677	16.960597319294024	0.0	1	78	1
79	18.236264013245087	3.0790284012396336	2.3452032787405424	81.20240422440216	17.632241672759	0.0	1	79	1
80	20.811823803497422	7.0165285256948815	2.0013033638900777	77.90728511925994	17.935684960420897	0.0	1	80	1
81	20.431563932763872	3.391405762213997	1.1644691971438692	80.87345069119625	17.424568878820544	0.2699912873480664	1	81	1
82	16.216703194905858	5.291146828228991	2.156326491790438	79.07377606896327	18.013572742037965	0.5654418464664547	1	82	1
83	20.007729002838705	5.465985345172588	2.4389286746417995	78.26443660385513	18.446068261924623	0.0	1	83	1
84	20.389892392933792	3.418203128610893	2.2964127631722726	80.68477521938486	18.112506985223444	0.14101517660295235	1	84	1
85	18.14726691063934	3.871771308412776	2.898395640199161	79.60080724585899	18.663937648856376	0.0	1	85	1
86	20.38186166005812	5.690597283361088	0.0	77.80708819002056	17.451957156078358	0.0	1	86	1
87	17.450701633347958	5.1076228287767975	2.5716470662162623	80.00134394752125	18.208329020591535	0.6142729882515093	1	87	1
88	16.35147276153232	1.7207949527259314	0.8445876834602111	78.40055098570076	18.163346284197715	0.0	1	88	1
89	18.423816299653858	2.419211175040299	2.3019572071482983	80.34415182677344	18.168207122653815	0.0	1	89	1
90	18.095462933696513	2.3738584799934217	1.944978876739916	79.84829023804812	17.93453116237499	0.12589310541458912	1	90	1
91	20.039802575122515	3.7059805648348294	4.112492345835763	77.48805166607117	18.01142504740361	0.6772328613743812	1	91	1
92	17.953084954861822	0.42317807986080824	3.172651572370873	79.72905636391916	17.358657146714826	0.07304574522102435	1	92	1
93	17.75630646993067	5.91294403755325	1.2771608007649848	79.51749050065604	18.249464859828016	0.0	1	93	1
94	21.201273298234884	6.508458729270995	2.326134045300618	77.99025986984657	17.802796752414192	0.0	1	94	1
95	18.209892563647816	6.994209828055375	2.937571405642329	79.93629614045507	18.19966808911827	0.027833802102831172	1	95	1
96	20.93469902854407	5.135334461953191	2.2900672277780276	79.56046839894249	18.399506580808232	0.0	1	96	1
97	16.712774205743653	3.122985829298359	0.6197677273749933	78.70309200718877	17.960351082262434	0.1904349596609111	1	97	1
98	22.790407638912768	3.349435475685937	0.691894659158375	79.17518836415454	17.99689066163456	0.0	1	98	1
99	17.824369414682593	1.5164081176241255	1.5990927376764785	78.10586179139727	18.53273593396672	0.29913440203355046	1	99	1
100	18.898410662836326	1.7070188102750616	0.0	79.09844323044216	17.727821736246728	0.22783903489187435	1	100	1
101	16.926030165359272	0.0	1.7984549514288641	79.71761523543204	18.020007412764524	0.09551535651348159	1	101	1
102	21.758731263603845	1.7765556120513035	1.496737479606724	80.67056013898984	17.368721623700495	0.5608698695660705	1	102	1
103	18.833974435330784	2.330725285816948	2.3080447536795985	80.70888282277512	18.1388828171343	0.47982254076259234	1	103	1
104	15.416177140204091	0.5138321462174433	1.5365437014303585	79.1763547198265	18.12975335125553	0.02431595004429665	1	104	1
105	21.46657229715034	3.7108208789323185	2.704379501922899	79.07207027400545	18.712489634883312	0.10592279312548791	1	105	1
106	16.213196754825642	1.7763922412792406	2.685679938403426	78.65969981617442	17.708099958307752	0.5990674578639859	1	106	1
107	22.702172731590412	2.44593566856869	2.2636345150346973	78.80150113744064	17.62098221317604	0.37059767483909967	1	107	1
108	18.566239434839513	2.157843537447277	2.0147346849345844	80.56546557815821	18.451914576970587	0.6997319475129103	1	108	1
109	23.105656185829574	0.025177279000899055	1.072323016098447	77.44551194019066	17.398005894278352	0.0	1	109	1
110	25.166149874125264	5.576428472590104	2.266357636614725	77.68480219535886	18.306460045667908	0.0	1	110	1
111	22.88704611906878	4.393491020212083	2.068751276531292	78.14017404871878	17.57426099537486	0.15044678131769998	1	111	1
112	19.460035818510843	3.003321392664411	1.4602168155456017	79.48123891367155	17.940736385858113	0.0	1	112	1
113	17.679323614228338	2.886414879311324	0.4949082511656089	81.09088316314516	16.79374931320939	0.0	1	113	1
114	16.630958129542314	3.423492191452547	1.7762756421348525	78.77024688307958	17.49355025801821	0.0	1	114	1
115	17.063353870278565	5.522579736353245	0.22769965370512102	79.43402055718424	18.296443744074804	0.016253479490032783	1	115	1
116	19.501243979537243	2.860092013780472	3.1277201449699095	77.54185662714673	17.40759588228386	1.0819967148103333	1	116	1
117	18.137308523600822	3.5298872170105176	2.4641310549890987	77.6961102072158	17.808003401518814	0.7085348855680835	1	117	1
118	20.36453492677146	0.0	1.0835037297555696	79.0074219864469	18.142886035171472	0.1487422602672314	1	118	1
119	20.443093921649524	2.435015384325921	1.9572203449426242	77.75283741714634	17.14089397170834	0.0	1	119	1
120	21.053410122595494	6.950659774280046	1.3761939966659316	80.32426016149324	18.09840541905373	0.9624325911118023	1	120	1
121	22.331850455780497	5.129733527388595	2.922917165689612	78.79300443848842	17.735884778442255	0.0	1	121	1
122	21.839512173100026	4.320667487073225	2.364699243519577	78.61413719821132	18.9359701952892	0.21305879482654885	1	122	1
123	20.49020678642308	2.732605271119536	1.7448693265506763	79.41819883414999	16.56911397929183	0.0	1	123	1
124	17.993817687848768	2.954909359454033	0.411674047709772	79.3434051320742	18.074312823569763	0.22377388965258493	1	124	1
125	20.793657790860653	5.013144323066538	1.7977948686140313	78.31144237973619	18.462467669877498	0.0	1	125	1
126	18.585396439909136	1.141202539297168	1.3830773804263483	79.09758562050014	17.429954877264667	0.0	1	126	1
127	17.72838870609912	3.8547491351551018	0.8097348887438685	79.41387394252686	18.089053030858917	0.0	1	127	1
128	19.503567005267158	3.857582859561453	2.7100482575619207	79.55589204419573	17.59737923279257	0.0	1	128	1
129	20.172169779450332	3.5114264916630353	2.3026475085833145	78.28765011128995	17.89160118153329	0.4127825317384523	1	129	1
130	18.924729380763743	2.435967321224167	3.0444156071462007	78.38186365628194	17.70751470649258	0.0	1	130	1
131	20.24786049758367	6.076500535634888	0.25359489656119494	78.25769203884383	17.454216463331033	0.0	1	131	1
132	19.911730370164463	5.705205319181431	2.4396314747329737	79.96364855641805	18.614747439065066	0.7331622896031887	1	132	1
133	19.979357940586333	5.249595836861802	2.298337849815308	78.26502487222042	18.536065011458234	0.20705627060131085	1	133	1
134	20.407044907073935	3.292407637301451	2.082017782443607	78.12259340013502	18.538544723097093	0.0	1	134	1
135	19.17346467113332	0.0	2.864856258157234	79.5831325321578	17.93039933747647	0.8605861252703088	1	135	1
136	17.790990606529082	5.228171287393648	1.702277965521837	79.65074854610937	17.64978105784535	0.0	1	136	1
137	19.953590335739932	4.594170802680116	1.2073411023628096	79.38385935262446	18.4640235298456	0.513155633212745	1	137	1
138	15.246903511408755	2.8963581874327557	2.1409011079385807	80.61275619479252	18.073456484384913	0.0	1	138	1
139	21.479701975495985	2.150727658824759	1.1605500156386248	79.33882783695465	18.151391592893493	0.3194350113725211	1	139	1
140	20.719380927873775	1.3986388159089822	1.733006271462261	79.02806953633647	18.43940200352622	0.4405450181361655	1	140	1
141	17.022435675909335	4.47255527236279	1.992338028483547	78.537513957182	17.880486777192953	0.0	1	141	1
142	16.793632459653473	4.278754381975753	0.0	77.88244047442095	17.875234269312504	0.0	1	142	1
143	18.9633303445634	3.7406104455836937	4.42555423688918	77.6792172337927	18.431575179179227	0.0	1	143	1
144	20.981220018037064	3.2762980701267734	3.6679651584490873	77.10947930703153	18.885152378929458	0.3221328815467612	1	144	1
145	17.63248123168485	1.015466380701046	1.0490689219200982	79.76424585588532	18.25798114754287	0.0	1	145	1
146	21.218543786750033	1.2795102151168731	2.2954564678090885	80.14402054666117	18.56946672125311	0.0	1	146	1
147	17.444679617525974	2.9715052638290387	1.8219243357529913	78.10872021961873	16.896887522094808	0.0	1	147	1
148	16.85354981793459	0.0	3.083693849178938	79.4629185541753	17.9197039368039	0.17824145517380416	1	148	1
149	19.904104693647433	1.7654061992872332	0.632244995085163	78.94307776251016	18.16251619704111	0.0	1	149	1
150	21.60132314235253	0.0	2.066166172040329	79.56049903204429	18.56861462820287	0.0	1	150	1
151	16.233246716385594	6.075485787540408	3.4588081956935053	79.59529578953054	17.810456781662918	0.5471063174304557	1	151	1
152	17.250952804602363	3.373072789377763	2.345884586014706	79.00735116059549	18.120464811146924	0.2113461193766974	1	152	1
153	17.6762112584613	7.541655454667437	2.2059439111678945	80.37275347745064	18.862816352099692	0.9110921678039317	1	153	1
154	18.539338299000494	2.5842258222181256	3.793608108672418	80.78392443996978	17.78647030707707	0.0	1	154	1
155	15.668880153535966	5.630663371309366	4.379364255067178	78.04012927400963	17.58538124347574	0.0	1	155	1
156	19.127338583846345	1.2426183907761539	1.125517127880602	78.82579454539383	18.33189212613343	0.2460255993940537	1	156	1
157	15.895548353685076	5.398999945059245	1.7497555891664407	78.60310851908145	17.457787416639267	0.720384921844905	1	157	1
158	21.61134756066229	6.5464628356767225	3.448606944852172	80.24946602954714	18.806172219071414	0.0	1	158	1
159	18.789333808770365	2.3793744828439856	2.5513189729586916	79.05378316884966	18.08735773033097	0.0	1	159	1
160	19.39029737368962	5.338738740308489	3.5611654171893523	79.85235212286274	17.291417143265107	0.17144288332260726	1	160	1
161	22.55102600070167	2.3072047535642177	0.7582111012296107	78.41136113199862	17.830278710047228	0.15622890431954112	1	161	1
162	17.97408682141576	1.575061373313256	2.3691658793529635	79.92482407684402	17.904545555167722	0.0	1	162	1
163	19.500191444624704	5.168549142165042	1.7830372656822306	79.27313640013875	18.439515043574133	0.5797142856043606	1	163	1
164	15.488021010983088	5.137296717623563	0.6710911720351143	78.90278716405118	17.866198662048948	0.074551859802123	1	164	1
165	17.586819430404436	0.0	2.0659623955100272	80.52046808593968	18.49271640836895	0.4636590808149022	1	165	1
166	22.60918095080349	3.4645111335667624	0.7456908291816655	79.6753100772399	17.641324756196116	0.4775598155411288	1	166	1
167	17.211489229636673	0.0	2.338402749773551	76.98046188364373	18.917671003394307	0.017424569147910966	1	167	1
168	16.354675455440486	1.6703557426216649	2.018894256143542	80.53436346188326	17.487183983242772	0.22510205954155788	1	168	1
169	17.343698780624692	5.887013757298202	1.382587057088875	78.8652362561604	18.81498000784997	0.22958381190759797	1	169	1
170	16.068260631346863	0.5093952992253978	1.6751712832209944	80.11416217856681	18.478939851117605	0.2587524663096218	1	170	1
171	16.88222000537842	4.9870481385271495	3.3248449453076985	79.26275326211541	17.67869265647502	0.8002297229781912	1	171	1
172	19.9219960766878	4.162480706500489	4.068235070905946	80.11494141015847	17.627880073326928	0.0	1	172	1
173	23.86909192971077	6.105827253674594	3.1939202013890964	79.77037311622787	17.671196395368476	0.0	1	173	1
174	19.201958439362688	9.052347475677637	1.2393934069036545	79.10835500337176	17.779165431575215	0.0	1	174	1
175	20.305250818120694	0.0	2.0633668690609	79.45472356561636	18.282448318163063	0.0	1	175	1
176	18.471773881640917	1.9109976093239907	1.8166558778438122	78.93096984060809	17.90241578318887	0.38373080395719067	1	176	1
177	20.80321791550915	6.453603711417804	0.8818205136118777	80.0226267227057	18.228388193214066	0.23338258263094913	1	177	1
178	19.507699781158344	3.2920903510323893	2.4418401795421083	80.05452729894913	18.138362127305424	0.0	1	178	1
179	17.6750422583509	0.57357936509014	1.4598305469328876	80.45737675923525	18.331891943543667	0.11651020555621554	1	179	1
180	20.728128939631404	6.626006989199432	3.08423262942508	80.44870597928862	17.75753156337058	0.0	1	180	1
181	18.659508356703267	0.2736252490610349	1.2429305888966176	78.28858658260714	17.904841004052283	1.1614080878310256	1	181	1
182	19.944199742891247	2.2253911755125504	1.7482569916467798	80.29974556666211	18.06128238243195	0.0	1	182	1
183	20.324925073322696	3.353852871726811	2.227589420350424	80.12591745437916	17.078546905417742	0.05110612328368047	1	183	1
184	17.904319259888705	0.0	3.091298062101452	78.39113948319516	18.77734109869442	0.0	1	184	1
185	19.99918216292818	3.441712603199757	2.5880994877284724	77.65078567742152	18.079927756465857	0.8108357575089895	1	185	1
186	18.169631533082484	4.727567218467814	2.1881476675664264	81.1014320958791	18.17273333981919	0.6176193215138761	1	186	1
187	16.2587380042464	0.6249418026876774	1.4930623011097974	79.77802829576468	17.507725174434103	0.7985131488793814	1	187	1
188	20.465379410235943	0.19646726952507043	1.0517212712450699	79.97599827323492	17.49962200875403	0.06254163450007393	1	188	1
189	20.15532507758411	4.05012919757505	1.9785908679469015	78.89214783969348	18.877068023838987	0.784358617880276	1	189	1
190	19.515939546298664	4.144773248509704	1.6679572469029342	78.07369822397702	17.855703052361463	0.0	1	190	1
191	18.67521642025595	3.4839593418500616	1.4570038443947977	80.75253631296792	18.38399806604651	0.0	1	191	1
192	20.46728675221641	4.259350448721435	1.8105447851525842	80.58872716856116	18.064433054754584	0.7067500245768672	1	192	1
193	19.01582507657689	4.61733094031433	1.7087895922806808	79.69160337055054	17.69206816159415	0.2909224041653482	1	193	1
194	17.4291446385035	2.381507434431261	3.4083949673273164	78.92024725164008	18.26953765292653	0.8256033675653134	1	194	1
195	16.991426358877636	2.3733167573514127	0.9013212151143453	78.09917620976813	17.57160958897577	0.0	1	195	1
196	20.765840602523703	4.878105663854731	0.20981050969493586	79.3911957533204	18.070134140118377	0.7148989232044719	1	196	1
197	17.089655704357188	2.3987978228778255	2.424118897250357	78.010036316914	18.31792768907792	0.5207747801468378	1	197	1
198	17.409609271022696	3.699090345624163	1.3212767143518689	80.35595845147736	17.72810386138204	0.4171004126921154	1	198	1
199	19.827866668863837	1.8220628941265815	3.7327956630452426	79.6637101773504	18.09081898101682	0.0	1	199	1
200	17.800195433496096	2.7060556330175976	2.5903216028943286	78.30886330530578	18.056118896724264	0.0	1	200	1
201	16.790390102375955	2.8946916340380726	3.5480470077868826	79.71958047373683	17.532933966120495	0.0	1	201	1
202	20.660194344204445	0.5475790293956284	1.7411498205882845	78.79579681765122	18.049412511039456	0.3256446854620977	1	202	1
203	18.06708946710258	5.942166364995396	3.2536449760094897	78.09643347933489	19.057333980739283	0.7729708500738663	1	203	1
204	23.512124107017687	1.3229812336288191	1.9941086468317992	78.3579571107414	18.417255299882303	0.9193191465022507	1	204	1
205	19.612891187524404	3.8470298535418617	0.3458735228718619	80.19692542284825	17.905791900049984	0.0	1	205	1
206	20.036077498597642	4.104339738502064	1.0885872963968666	80.99791476435455	17.895057503017743	0.0	1	206	1
207	19.35444854391254	0.6156291799863873	0.0	78.66871141192243	18.20825429823922	0.2900069749259005	1	207	1
208	17.88126934031424	3.1720451082783647	2.0791120791099	78.67153656470497	18.137212666010182	0.0	1	208	1
209	19.515583956742244	0.0	1.1577413007777722	78.92093418807578	17.165312784944984	0.3442310633161715	1	209	1
210	17.037434737167256	1.301114340414782	0.0	77.3259558553385	16.75456668474062	0.0	1	210	1
211	19.574787128039183	2.5920204011731993	2.038881520815061	79.31662000432821	17.35863191026572	0.0	1	211	1
212	18.852802262557752	5.765748264904806	2.0762649394021895	77.80642411002583	17.36739122694033	0.4056582799451583	1	212	1
213	19.408404043882555	3.7519205320000717	3.034871345979249	78.96708285588629	17.6093008641991	1.0780544583871763	1	213	1
214	14.90905885725017	3.8846230906846158	2.610116699334692	79.15567831674616	17.76872763053714	1.023083408985638	1	214	1
215	19.08811671774865	0.1673288320714823	2.540320931009644	78.17671421481776	18.388708872868907	0.0	1	215	1
216	17.011378242635427	2.243389267884325	4.143526693210254	79.76891182139815	17.45722269534939	0.0	1	216	1
217	15.79849990243239	2.7111531268552027	2.4635668827975596	77.66654340909217	17.254853683450268	0.01234749036111807	1	217	1
218	23.08389648941298	1.834282643307459	2.7393987952337935	78.80183038845601	18.831413225261628	0.0	1	218	1
219	19.6390509348966	5.550206127501141	3.272048368495353	79.69196856434371	18.974629315199046	0.0	1	219	1
220	20.905877913534503	6.177857570212458	1.5485787351967268	78.78547872068577	18.470437361013587	0.0	1	220	1
221	23.71374216309195	2.352863147610403	2.1602913831847004	79.62124989445597	18.21569000181093	0.0	1	221	1
222	16.145233798831363	0.0	2.09925780286036	77.69687629287006	18.80034790834398	0.0	1	222	1
223	19.549797809694052	6.058138036524561	0.927948883533658	79.61102473360592	18.522831241673977	0.0	1	223	1
224	19.378438459238474	2.9093372121353247	2.9705950172040265	78.99432372559697	18.730554430214745	0.0	1	224	1
225	19.114399833124985	2.5297955069376847	3.722685008549848	80.41706607209127	18.53600238097713	0.5005421412193513	1	225	1
226	16.621894836294505	3.5697799534359835	1.7448387472273796	78.2378282297356	17.703535418630572	0.0	1	226	1
227	17.844494460521698	2.3868079587322075	1.12381565402981	79.76978228958029	18.76496099772844	0.1419836952874928	1	227	1
228	18.873673893419358	1.7616355604259433	1.0054054921810347	80.04997065890291	17.842362682312633	0.0	1	228	1
229	18.35392194739003	0.36292676061529683	1.2357453624995858	78.17123272322019	18.399002116032925	0.8293040507414204	1	229	1
230	18.9212106068607	5.059532484730959	3.162288045945752	78.63740719337983	18.794166287699486	0.5280693790549627	1	230	1
231	19.324402640058914	1.635619964429796	3.0826612043911092	78.30345278564609	18.118546169975573	0.0	1	231	1
232	20.095576090537286	3.62344501920784	1.537374322990258	79.71519357607387	17.573445862443947	0.2945232469075713	1	232	1
233	19.842911609607107	0.8246394695526735	3.354517028717469	78.40415242605279	17.89826526423837	0.11041357603492914	1	233	1
234	17.538498112423966	4.928562907457785	2.220217082548824	78.3487541835312	18.310395119570785	0.1584162964353162	1	234	1
235	18.287559757763113	4.348737130557012	1.3621067518399297	79.76323581833294	18.149986846733952	0.0	1	235	1
236	20.896020235800343	1.2391542619660108	0.2702467820551926	80.73953987983701	17.50916809147824	0.7311468682317649	1	236	1
237	11.846777154800986	4.788176884162924	2.5763738360675705	78.2300655364499	18.761687280718373	0.6754671392564268	1	237	1
238	16.241831044363355	2.5284133145098826	1.3936098671948614	79.46181399402978	18.09427571829479	0.0	1	238	1
239	17.242409863710442	4.718537491681504	2.4396161869728346	80.24605444598207	16.709329298851785	0.0	1	239	1
240	19.83499268554664	2.68924457235464	2.195064566772131	78.09657098536134	18.402563395546046	0.6155624327865634	1	240	1
241	21.574880020971737	2.7370019779655443	3.632725480019959	80.1772041791334	19.01731632665818	0.13398219818822282	1	241	1
242	19.18887439198387	4.700420906896105	1.483656792769015	80.40984540378423	18.8493624793012	0.0	1	242	1
243	15.137137501542256	2.399898291897521	1.9171541011277093	78.15371852447453	17.65733608561656	0.0	1	243	1
244	17.20158223977243	6.805772757477017	1.713523122364301	78.62836741378267	18.120195430597203	0.46747527529880134	1	244	1
245	20.446788411892538	4.0253512651850745	1.2409886813297062	78.97898419931505	18.40013795549583	0.0	1	245	1
246	20.04335003658544	2.582663629633357	1.1255178636692076	79.28729577146648	18.4961358068837	0.012842023084237066	1	246	1
247	20.89320377048305	2.002683772235925	2.87445835557528	78.11924091799457	17.726222200690945	0.3620033060727061	1	247	1
248	18.113598868595503	4.053093796414247	0.27654650337070574	79.83228166695983	17.589555867638758	0.11411723303706604	1	248	1
249	22.026714014733063	2.772457677147154	0.8609434489926644	79.01075076173353	17.865943052001032	1.247720106482149	1	249	1
250	18.909277707007114	2.1015860346425073	2.586249170458864	77.34430128744341	17.61002650395868	0.7564394881383196	1	250	1
251	17.174101622026924	4.093646693021125	1.3982489884416944	77.03941149038293	18.419019701960373	0.0	1	251	1
